candidate,state,e_day_mu,e_day_sigma,run_date
Harris,West Virginia,-1.1511230773136305,0.2644393665142412,2024-09-06
Biden,Wisconsin,-0.095425756931213,0.18946782511443977,2024-09-06
Harris,Wisconsin,-0.1993834390811077,0.19180407481905912,2024-09-06
Biden,Wyoming,-1.167281530146563,0.2693187399018887,2024-09-06
Harris,Wyoming,-1.3214406594911132,0.30237267058002437,2024-09-06
Biden,Alabama,-0.6631120560645237,0.21153231359956115,2024-09-07
Harris,Alabama,-0.7808287539342369,0.22216881838137423,2024-09-07
Biden,Alaska,-0.35171869371756836,0.197343113315119,2024-09-07
Harris,Alaska,-0.45927943716508896,0.20042206516559025,2024-09-07
Biden,Arizona,-0.11879445099024707,0.19036002964077448,2024-09-07
Harris,Arizona,-0.22354405536930885,0.19216816438259365,2024-09-07
Biden,Arkansas,-0.7105166777072106,0.21506607865173877,2024-09-07
Harris,Arkansas,-0.8316296914977491,0.22703868645908487,2024-09-07
Biden,California,0.524825004209387,0.2090621893194228,2024-09-07
Harris,California,0.41508859933139025,0.19821021524552832,2024-09-07
Biden,Colorado,0.13602464729106892,0.1917258445203429,2024-09-07
Harris,Colorado,0.03261911196369788,0.18998900820718984,2024-09-07
Biden,Connecticut,0.28223137168919166,0.1944422232163712,2024-09-07
Harris,Connecticut,0.1759750083025309,0.1901457764253914,2024-09-07
Biden,Delaware,0.25264535528054904,0.1947525513131484,2024-09-07
Harris,Delaware,0.14879673555067144,0.19107521683338452,2024-09-07
Biden,District of Columbia,2.6441830839646996,0.8265347364359269,2024-09-07
Harris,District of Columbia,2.2948449506503312,0.6715474489337817,2024-09-07
Biden,Florida,-0.1603469365121827,0.19253499570579663,2024-09-07
Harris,Florida,-0.2669119395614658,0.1949170456827308,2024-09-07
Biden,Georgia,-0.12144020184745442,0.19036339737930613,2024-09-07
Harris,Georgia,-0.2274056963723514,0.1927440718594688,2024-09-07
Biden,Hawaii,0.547157499748888,0.20998085735471,2024-09-07
Harris,Hawaii,0.43298280689960605,0.20233558143683664,2024-09-07
Biden,Idaho,-0.8121224137793163,0.22622222589597765,2024-09-07
Harris,Idaho,-0.9388667939695472,0.24035624667367783,2024-09-07
Biden,Illinois,0.25332108525752095,0.19323696681848887,2024-09-07
Harris,Illinois,0.1485881333829599,0.18753250921839015,2024-09-07
Biden,Indiana,-0.4618340913679628,0.19896400156142283,2024-09-07
Harris,Indiana,-0.5730974162759589,0.20692700785459767,2024-09-07
Biden,Iowa,-0.2826470119932381,0.19241981299802657,2024-09-07
Harris,Iowa,-0.39295177988121194,0.19533880170945653,2024-09-07
Biden,Kansas,-0.4517408306415102,0.20317574191896112,2024-09-07
Harris,Kansas,-0.5658503725643189,0.2077768945754252,2024-09-07
Biden,Kentucky,-0.6899315359518389,0.21398045080961647,2024-09-07
Harris,Kentucky,-0.8088823416852623,0.221525550593261,2024-09-07
Biden,Louisiana,-0.5030257028426962,0.2020824960139112,2024-09-07
Harris,Louisiana,-0.6154732710716196,0.209208273447821,2024-09-07
Biden,Maine,0.05323084366194983,0.1907225135750825,2024-09-07
Harris,Maine,-0.05145544517148319,0.1888313829181097,2024-09-07
Biden,Maine 1,0.34290230259556365,0.1961072973432956,2024-09-07
Harris,Maine 1,0.23541643122860165,0.1915453006265935,2024-09-07
Biden,Maine 2,-0.2754941201411753,0.19327769371813527,2024-09-07
Harris,Maine 2,-0.38325144226140456,0.19664515477488956,2024-09-07
Biden,Maryland,0.5750910381570857,0.205138130060182,2024-09-07
Harris,Maryland,0.46284930214511794,0.2003554681180051,2024-09-07
Biden,Massachusetts,0.5807396707579306,0.208501657287485,2024-09-07
Harris,Massachusetts,0.4704025105407943,0.20118188715514407,2024-09-07
Biden,Michigan,-0.05998949004559235,0.18983377636498816,2024-09-07
Harris,Michigan,-0.1656802962365563,0.18894624006740585,2024-09-07
Biden,Minnesota,0.01936969891512159,0.18987656801024855,2024-09-07
Harris,Minnesota,-0.08453869661369764,0.19107884287105564,2024-09-07
Biden,Mississippi,-0.45752935994358634,0.20018565660851784,2024-09-07
Harris,Mississippi,-0.5704976515379383,0.2059832490380427,2024-09-07
Biden,Missouri,-0.45055650715862394,0.19952885044052765,2024-09-07
Harris,Missouri,-0.5596270312420806,0.20791275228958336,2024-09-07
Biden,Montana,-0.4783170766904813,0.20401823306663733,2024-09-07
Harris,Montana,-0.5893508870019176,0.20932123133508151,2024-09-07
Biden,Nebraska,-0.5464172833228695,0.20635116841931023,2024-09-07
Harris,Nebraska,-0.6606094182334004,0.21126771591498864,2024-09-07
Biden,Nebraska 1,-0.4570488590766215,0.2009942808809967,2024-09-07
Harris,Nebraska 1,-0.5718499453790644,0.20667333961828785,2024-09-07
Biden,Nebraska 2,-0.0118800007913965,0.18811489115343383,2024-09-07
Harris,Nebraska 2,-0.11900116024739256,0.18938123313602911,2024-09-07
Biden,Nebraska 3,-1.4317763534366446,0.32247348060605935,2024-09-07
Harris,Nebraska 3,-1.6099851225540298,0.3688180399179801,2024-09-07
Biden,Nevada,-0.04947438845153294,0.19087029678443732,2024-09-07
Harris,Nevada,-0.15187078608345272,0.18962997682915736,2024-09-07
Biden,New Hampshire,0.01802458806703386,0.18989073199818152,2024-09-07
Harris,New Hampshire,-0.08831957709103061,0.18839733167136777,2024-09-07
Biden,New Jersey,0.21738372171048276,0.19289590558718295,2024-09-07
Harris,New Jersey,0.11372791565738474,0.18991498101866236,2024-09-07
Biden,New Mexico,0.1183919275728358,0.18839669601568543,2024-09-07
Harris,New Mexico,0.01062119388046037,0.18933599856207103,2024-09-07
Biden,New York,0.3792545755935835,0.19835645009048009,2024-09-07
Harris,New York,0.2691248939912713,0.19364122135627623,2024-09-07
Biden,North Carolina,-0.1368142157441758,0.19426130676870107,2024-09-07
Harris,North Carolina,-0.2463851476570172,0.1921247585340208,2024-09-07
Biden,North Dakota,-0.8777455679006845,0.23502203815334005,2024-09-07
Harris,North Dakota,-1.0118181008643805,0.2448005149716661,2024-09-07
Biden,Ohio,-0.2713982463166648,0.19319250317167097,2024-09-07
Harris,Ohio,-0.38058762782196986,0.1984594469495033,2024-09-07
Biden,Oklahoma,-0.864704095814004,0.23066356433962476,2024-09-07
Harris,Oklahoma,-0.9945077391508936,0.24399574807697164,2024-09-07
Biden,Oregon,0.2104657080652687,0.1907290891922294,2024-09-07
Harris,Oregon,0.1060858973623758,0.18946763378829665,2024-09-07
Biden,Pennsylvania,-0.08357797746919383,0.19273559311317043,2024-09-07
Harris,Pennsylvania,-0.19185169069924096,0.1919590742718313,2024-09-07
Biden,Rhode Island,0.31071832182328735,0.1930541440450939,2024-09-07
Harris,Rhode Island,0.2035980673332575,0.19136559566845815,2024-09-07
Biden,South Carolina,-0.3595841166351363,0.19856049870267767,2024-09-07
Harris,South Carolina,-0.47021371810299656,0.19922764881677404,2024-09-07
Biden,South Dakota,-0.6994132473136061,0.21652010443961245,2024-09-07
Harris,South Dakota,-0.8215905843628684,0.2265406000434509,2024-09-07
Biden,Tennessee,-0.6177053276757193,0.2118406329969919,2024-09-07
Harris,Tennessee,-0.7340302220614656,0.2203010542985264,2024-09-07
Biden,Texas,-0.236408660725462,0.19347348559883512,2024-09-07
Harris,Texas,-0.3438544441875581,0.19374728776335284,2024-09-07
Biden,Utah,-0.5676718786130724,0.20467889025411745,2024-09-07
Harris,Utah,-0.6876353180528284,0.21455649251960696,2024-09-07
Biden,Vermont,0.6320787478976798,0.20959102534834703,2024-09-07
Harris,Vermont,0.5169032273537953,0.2025082755331498,2024-09-07
Biden,Virginia,0.08367200076606095,0.1878939354284073,2024-09-07
Harris,Virginia,-0.02252771581687117,0.19080433423593204,2024-09-07
Biden,Washington,0.29420559681872216,0.19487860338819696,2024-09-07
Harris,Washington,0.18432279243178049,0.18932934737603077,2024-09-07
Biden,West Virginia,-1.0080176739187383,0.24709860695278493,2024-09-07
Harris,West Virginia,-1.1511230773136305,0.2644393665142412,2024-09-07
Biden,Wisconsin,-0.095425756931213,0.18946782511443977,2024-09-07
Harris,Wisconsin,-0.1993834390811077,0.19180407481905912,2024-09-07
Biden,Wyoming,-1.167281530146563,0.2693187399018887,2024-09-07
Harris,Wyoming,-1.3214406594911132,0.30237267058002437,2024-09-07
Biden,Alabama,-0.6631120560645237,0.21153231359956115,2024-09-08
Harris,Alabama,-0.7808287539342369,0.22216881838137423,2024-09-08
Biden,Alaska,-0.35171869371756836,0.197343113315119,2024-09-08
Harris,Alaska,-0.45927943716508896,0.20042206516559025,2024-09-08
Biden,Arizona,-0.11879445099024707,0.19036002964077448,2024-09-08
Harris,Arizona,-0.22354405536930885,0.19216816438259365,2024-09-08
Biden,Arkansas,-0.7105166777072106,0.21506607865173877,2024-09-08
Harris,Arkansas,-0.8316296914977491,0.22703868645908487,2024-09-08
Biden,California,0.524825004209387,0.2090621893194228,2024-09-08
Harris,California,0.41508859933139025,0.19821021524552832,2024-09-08
Biden,Colorado,0.13602464729106892,0.1917258445203429,2024-09-08
Harris,Colorado,0.03261911196369788,0.18998900820718984,2024-09-08
Biden,Connecticut,0.28223137168919166,0.1944422232163712,2024-09-08
Harris,Connecticut,0.1759750083025309,0.1901457764253914,2024-09-08
Biden,Delaware,0.25264535528054904,0.1947525513131484,2024-09-08
Harris,Delaware,0.14879673555067144,0.19107521683338452,2024-09-08
Biden,District of Columbia,2.6441830839646996,0.8265347364359269,2024-09-08
Harris,District of Columbia,2.2948449506503312,0.6715474489337817,2024-09-08
Biden,Florida,-0.1603469365121827,0.19253499570579663,2024-09-08
Harris,Florida,-0.2669119395614658,0.1949170456827308,2024-09-08
Biden,Georgia,-0.12144020184745442,0.19036339737930613,2024-09-08
Harris,Georgia,-0.2274056963723514,0.1927440718594688,2024-09-08
Biden,Hawaii,0.547157499748888,0.20998085735471,2024-09-08
Harris,Hawaii,0.43298280689960605,0.20233558143683664,2024-09-08
Biden,Idaho,-0.8121224137793163,0.22622222589597765,2024-09-08
Harris,Idaho,-0.9388667939695472,0.24035624667367783,2024-09-08
Biden,Illinois,0.25332108525752095,0.19323696681848887,2024-09-08
Harris,Illinois,0.1485881333829599,0.18753250921839015,2024-09-08
Biden,Indiana,-0.4618340913679628,0.19896400156142283,2024-09-08
Harris,Indiana,-0.5730974162759589,0.20692700785459767,2024-09-08
Biden,Iowa,-0.2826470119932381,0.19241981299802657,2024-09-08
Harris,Iowa,-0.39295177988121194,0.19533880170945653,2024-09-08
Biden,Kansas,-0.4517408306415102,0.20317574191896112,2024-09-08
Harris,Kansas,-0.5658503725643189,0.2077768945754252,2024-09-08
Biden,Kentucky,-0.6899315359518389,0.21398045080961647,2024-09-08
Harris,Kentucky,-0.8088823416852623,0.221525550593261,2024-09-08
Biden,Louisiana,-0.5030257028426962,0.2020824960139112,2024-09-08
Harris,Louisiana,-0.6154732710716196,0.209208273447821,2024-09-08
Biden,Maine,0.05323084366194983,0.1907225135750825,2024-09-08
Harris,Maine,-0.05145544517148319,0.1888313829181097,2024-09-08
